pos x,pos y,vel x,vel y,angle,angleVel,contact_1,contact_2,action
-0.0073454855009913445,1.414151668548584,-0.7440250515937805,0.14358970522880554,0.008518293499946594,0.16853275895118713,0.0,0.0,3.0
-0.014624500647187233,1.4167956113815308,-0.7346264123916626,0.11745591461658478,0.01516461931169033,0.13293954730033875,0.0,0.0,3.0
-0.021834373474121094,1.4188342094421387,-0.7259321212768555,0.09054683148860931,0.020060941576957703,0.09793547540903091,0.0,0.0,3.0
-0.028974438086152077,1.4202818870544434,-0.7171713709831238,0.06429954618215561,0.02319466508924961,0.06267983466386795,0.0,0.0,3.0
-0.03603210300207138,1.421143889427185,-0.7068389654159546,0.03829432651400566,0.024249093607068062,0.021090714260935783,0.0,0.0,3.0
-0.04302949830889702,1.4214179515838623,-0.6992589831352234,0.012188463471829891,0.023778894916176796,-0.009405022487044334,0.0,0.0,3.0
-0.049959562718868256,1.4211000204086304,-0.6908136606216431,-0.014101593755185604,0.02161289192736149,-0.04332411661744118,0.0,0.0,3.0
-0.05680513381958008,1.4201898574829102,-0.6802142858505249,-0.04039159044623375,0.01732112094759941,-0.0858432799577713,0.0,0.0,3.0
-0.0635887160897255,1.4186924695968628,-0.6724407076835632,-0.06649861484766006,0.011471455916762352,-0.1170041561126709,0.0,0.0,3.0
-0.07030944526195526,1.4165916442871094,-0.6645547151565552,-0.0933322012424469,0.004046359099447727,-0.14851582050323486,0.0,0.0,3.0
-0.07694616168737411,1.4138987064361572,-0.6540271639823914,-0.11968030035495758,-0.005483800545334816,-0.19062066078186035,0.0,0.0,3.0
-0.08351783454418182,1.4106130599975586,-0.645891547203064,-0.14610591530799866,-0.016636207699775696,-0.22306868433952332,0.0,0.0,1.0
-0.09015417098999023,1.4067206382751465,-0.6540136933326721,-0.17313210666179657,-0.026154346764087677,-0.19037997722625732,0.0,0.0,1.0
-0.0968807190656662,1.4022260904312134,-0.6653310060501099,-0.1999056339263916,-0.03339996933937073,-0.14492523670196533,0.0,0.0,3.0
-0.10350970923900604,1.39712393283844,-0.6530970931053162,-0.227003276348114,-0.04309689253568649,-0.19395603239536285,0.0,0.0,1.0
-0.11022309958934784,1.3914244174957275,-0.663699209690094,-0.2535489499568939,-0.05066016688942909,-0.15127918124198914,0.0,0.0,3.0
-0.1168491393327713,1.3851298093795776,-0.6527587175369263,-0.2801196277141571,-0.06040710210800171,-0.19495649635791779,0.0,0.0,1.0
-0.12356138229370117,1.378250002861023,-0.663598895072937,-0.30610015988349915,-0.06796137243509293,-0.15109878778457642,0.0,0.0,3.0
-0.13017673790454865,1.3707512617111206,-0.6514441967010498,-0.3337635099887848,-0.077967070043087,-0.2001323252916336,0.0,0.0,1.0
-0.13686533272266388,1.3626693487167358,-0.660658061504364,-0.3596402704715729,-0.08609992265701294,-0.1626715213060379,0.0,0.0,3.0
-0.1434599906206131,1.353969931602478,-0.6488757729530334,-0.3872799575328827,-0.09661173075437546,-0.21025510132312775,0.0,0.0,1.0
-0.1501419097185135,1.3446953296661377,-0.6598659753799438,-0.4127595126628876,-0.10487930476665497,-0.16536623239517212,0.0,0.0,3.0
-0.15675011277198792,1.334820032119751,-0.6506757140159607,-0.4396491050720215,-0.11498207598924637,-0.20207348465919495,0.0,0.0,2.0
-0.1633668839931488,1.3257099390029907,-0.6510050296783447,-0.4057500958442688,-0.12560833990573883,-0.2125444859266281,0.0,0.0,2.0
-0.16983851790428162,1.3167479038238525,-0.6368869543075562,-0.3992074429988861,-0.1358572542667389,-0.20499615371227264,0.0,0.0,2.0
-0.17636394500732422,1.3084596395492554,-0.6418678760528564,-0.36937379837036133,-0.14651378989219666,-0.21314303576946259,0.0,0.0,2.0
-0.18269768357276917,1.300714135169983,-0.6226905584335327,-0.3453308045864105,-0.15717960894107819,-0.2133161574602127,0.0,0.0,2.0
-0.18880805373191833,1.2931746244430542,-0.6010017991065979,-0.3361855149269104,-0.1672140657901764,-0.20068979263305664,0.0,0.0,2.0
-0.19489260017871857,1.286048412322998,-0.5980377793312073,-0.3179379105567932,-0.17765028774738312,-0.2087244987487793,0.0,0.0,2.0
-0.20107178390026093,1.2790484428405762,-0.6067014932632446,-0.31248629093170166,-0.18891264498233795,-0.22524729371070862,0.0,0.0,2.0
-0.2071247547864914,1.2729358673095703,-0.5938134789466858,-0.27317312359809875,-0.2004619687795639,-0.23098650574684143,0.0,0.0,2.0
-0.21318140625953674,1.2673265933990479,-0.5935243368148804,-0.2509935200214386,-0.21270471811294556,-0.24485476315021515,0.0,0.0,2.0
-0.2190898358821869,1.26237154006958,-0.5785938501358032,-0.2220364660024643,-0.22509349882602692,-0.24777540564537048,0.0,0.0,2.0
-0.22470679879188538,1.257920742034912,-0.5500271916389465,-0.19963672757148743,-0.23692816495895386,-0.2366929054260254,0.0,0.0,2.0
-0.23016086220741272,1.2537801265716553,-0.5338392853736877,-0.1859336793422699,-0.24868865311145782,-0.23520949482917786,0.0,0.0,2.0
-0.23542872071266174,1.250219702720642,-0.5151974558830261,-0.16023994982242584,-0.26051002740859985,-0.23642703890800476,0.0,0.0,2.0
-0.24061909317970276,1.2465765476226807,-0.5074237585067749,-0.16402064263820648,-0.27239570021629333,-0.23771324753761292,0.0,0.0,2.0
-0.24566097557544708,1.2438676357269287,-0.492014080286026,-0.12271755188703537,-0.2848913371562958,-0.24991294741630554,0.0,0.0,2.0
-0.25064024329185486,1.2418242692947388,-0.48500698804855347,-0.0933874100446701,-0.29820528626441956,-0.26627877354621887,0.0,0.0,2.0
-0.2552705705165863,1.240025520324707,-0.4509143829345703,-0.08247588574886322,-0.310741662979126,-0.2507273554801941,0.0,0.0,2.0
-0.25994712114334106,1.2382817268371582,-0.4547949433326721,-0.08031105995178223,-0.3240981996059418,-0.26713040471076965,0.0,0.0,2.0
